dteventtime,哪队赢,gametime,击杀,死亡,助攻,赢输,MVP,FMVP,英雄ID,队伍,几排,mapName,detailUrl,pvpType,branchEvaluate,巅峰赛原积分,巅峰赛新积分,三杀,游戏时间,超神,一血,段位,段位星星,评价,analyseUrl,battleDetailUrl,evaluateUrl,英雄头像
1593259302,1,2020/6/27 19:45,2,5,22,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552887&relaySvrId=1259143427&gameseq=1593258160&pvptype=5,5,6,0,0,0,987,0,0,至尊星耀IV,5,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593258160&relaysvrentity=1259143427&gamesvrentity=552887&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552887&relaySvrId=1259143427&gameSeq=1593258160&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593256781,2,2020/6/27 19:08,1,1,12,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=553364&relaySvrId=219087363&gameseq=1593255929&pvptype=5,5,10,0,0,0,659,0,0,至尊星耀IV,5,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593255929&relaysvrentity=219087363&gamesvrentity=553364&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=553364&relaySvrId=219087363&gameSeq=1593255929&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593255543,2,2020/6/27 18:33,3,9,17,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=553767&relaySvrId=1208877571&gameseq=1593253842&pvptype=5,5,0,0,0,0,1516,0,0,至尊星耀IV,4,伯仲局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593253842&relaysvrentity=1208877571&gamesvrentity=553767&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=553767&relaySvrId=1208877571&gameSeq=1593253842&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593253777,2,2020/6/27 18:19,3,3,8,1,0,0,117,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=553477&relaySvrId=604832771&gameseq=1593252987&pvptype=5,5,0,0,0,0,628,0,0,至尊星耀IV,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593252987&relaysvrentity=604832771&gamesvrentity=553477&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=553477&relaySvrId=604832771&gameSeq=1593252987&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8979/fad5f863d038ec82578ad6d9e6e680ef/0
1593252912,1,2020/6/27 18:00,0,3,5,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552090&relaySvrId=-1156644093&gameseq=1593251861&pvptype=5,5,0,0,0,0,905,0,0,至尊星耀IV,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593251861&relaysvrentity=-1156644093&gamesvrentity=552090&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552090&relaySvrId=-1156644093&gameSeq=1593251861&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593251776,2,2020/6/27 17:39,2,3,4,2,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552453&relaySvrId=-1878130429&gameseq=1593250580&pvptype=5,5,0,0,0,0,1032,0,0,至尊星耀IV,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593250580&relaysvrentity=-1878130429&gamesvrentity=552453&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552453&relaySvrId=-1878130429&gameSeq=1593250580&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593249091,1,2020/6/27 17:00,3,5,1,2,0,1,123,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552722&relaySvrId=-452066813&gameseq=1593248265&pvptype=5,5,0,0,0,0,646,0,0,至尊星耀IV,2,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593248265&relaysvrentity=-452066813&gamesvrentity=552722&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552722&relaySvrId=-452066813&gameSeq=1593248265&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8559/8f7a56ce7d11b7c93edec8612a172cd7/0
1593248176,2,2020/6/27 16:42,0,2,10,2,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552142&relaySvrId=-1559231997&gameseq=1593247173&pvptype=5,5,0,0,0,0,834,0,0,至尊星耀IV,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593247173&relaysvrentity=-1559231997&gamesvrentity=552142&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552142&relaySvrId=-1559231997&gameSeq=1593247173&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593247118,2,2020/6/27 16:20,0,3,10,2,0,1,114,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552383&relaySvrId=-1509031165&gameseq=1593245814&pvptype=5,5,0,0,0,0,1084,0,0,至尊星耀IV,4,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593245814&relaysvrentity=-1509031165&gamesvrentity=552383&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552383&relaySvrId=-1509031165&gameSeq=1593245814&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593245734,2,2020/6/27 15:58,3,2,19,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=551760&relaySvrId=1208943107&gameseq=1593244475&pvptype=5,5,10,0,0,0,1054,0,0,至尊星耀IV,5,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593244475&relaysvrentity=1208943107&gamesvrentity=551760&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=551760&relaySvrId=1208943107&gameSeq=1593244475&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593244254,2,2020/6/27 15:33,0,5,6,2,0,0,144,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=551449&relaySvrId=-1945304573&gameseq=1593243039&pvptype=5,5,0,0,0,0,1038,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593243039&relaysvrentity=-1945304573&gamesvrentity=551449&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=551449&relaySvrId=-1945304573&gameSeq=1593243039&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/8515/17ddeae55c98704f70699d615fd217aa/0
1593242973,2,2020/6/27 15:15,4,1,7,1,0,0,193,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=552135&relaySvrId=-1777335805&gameseq=1593241941&pvptype=5,5,0,0,0,0,872,0,0,至尊星耀IV,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593241941&relaysvrentity=-1777335805&gamesvrentity=552135&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=552135&relaySvrId=-1777335805&gameSeq=1593241941&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1593241876,2,2020/6/27 14:55,0,2,12,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=551213&relaySvrId=1628308227&gameseq=1593240702&pvptype=5,5,0,0,0,0,955,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593240702&relaysvrentity=1628308227&gamesvrentity=551213&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=551213&relaySvrId=1628308227&gameSeq=1593240702&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593240629,2,2020/6/27 14:26,5,7,9,2,0,0,193,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=551225&relaySvrId=1628307971&gameseq=1593239011&pvptype=5,5,0,0,0,0,1422,0,0,至尊星耀IV,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593239011&relaysvrentity=1628307971&gamesvrentity=551225&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=551225&relaySvrId=1628307971&gameSeq=1593239011&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1593238884,1,2020/6/27 14:04,6,5,15,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=550895&relaySvrId=-1425210621&gameseq=1593237676&pvptype=5,5,10,0,0,0,1007,0,1,至尊星耀IV,4,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593237676&relaysvrentity=-1425210621&gamesvrentity=550895&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=550895&relaySvrId=-1425210621&gameSeq=1593237676&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593237592,1,2020/6/27 13:48,0,5,1,2,0,0,114,2,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=553114&relaySvrId=34472451&gameseq=1593236685&pvptype=5,5,0,0,0,0,701,0,0,至尊星耀IV,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593236685&relaysvrentity=34472451&gamesvrentity=553114&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=553114&relaySvrId=34472451&gameSeq=1593236685&pvpType=5&acntCamp=2&battleType=12,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593236609,1,2020/6/27 13:28,0,3,11,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=551059&relaySvrId=-2146434301&gameseq=1593235514&pvptype=5,5,0,0,0,0,904,0,0,至尊星耀IV,5,躺赢局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593235514&relaysvrentity=-2146434301&gamesvrentity=551059&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=551059&relaySvrId=-2146434301&gameSeq=1593235514&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593235456,1,2020/6/27 13:09,1,3,12,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=550569&relaySvrId=739050499&gameseq=1593234383&pvptype=5,5,0,0,0,0,879,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593234383&relaysvrentity=739050499&gamesvrentity=550569&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=550569&relaySvrId=739050499&gameSeq=1593234383&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593182188,2,2020/6/26 22:24,4,1,1,1,0,0,193,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=546351&relaySvrId=1494156291&gameseq=1593181353&pvptype=5,5,0,0,0,0,726,0,0,至尊星耀IV,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593181353&relaysvrentity=1494156291&gamesvrentity=546351&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=546351&relaySvrId=1494156291&gameSeq=1593181353&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1593181204,2,2020/6/26 22:01,7,3,13,1,0,0,114,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=546847&relaySvrId=1024328707&gameseq=1593180003&pvptype=5,5,10,0,0,0,1092,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593180003&relaysvrentity=1024328707&gamesvrentity=546847&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=546847&relaySvrId=1024328707&gameSeq=1593180003&pvpType=5&acntCamp=2&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593167126,1,2020/6/26 18:13,1,4,14,1,0,0,114,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=545370&relaySvrId=688718851&gameseq=1593166322&pvptype=5,5,10,0,0,0,713,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593166322&relaysvrentity=688718851&gamesvrentity=545370&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=545370&relaySvrId=688718851&gameSeq=1593166322&pvpType=5&acntCamp=1&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593166239,2,2020/6/26 17:59,2,3,2,2,0,1,312,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=545580&relaySvrId=2014315267&gameseq=1593165438&pvptype=5,5,0,0,0,0,698,0,0,至尊星耀IV,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593165438&relaysvrentity=2014315267&gamesvrentity=545580&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=545580&relaySvrId=2014315267&gameSeq=1593165438&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/58852/1965dd5bbc8a8b73e76894efb19c47b5/0
1593068871,2,2020/6/25 14:41,4,8,8,2,0,0,121,1,2,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=534583&relaySvrId=1477378563&gameseq=1593067149&pvptype=5,5,0,0,0,0,1606,0,0,至尊星耀IV,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593067149&relaysvrentity=1477378563&gamesvrentity=534583&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=534583&relaySvrId=1477378563&gameSeq=1593067149&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/7435/674bb301a917af4da489a4ac1323cbc0/0
1593067107,1,2020/6/25 14:26,9,2,8,1,0,0,142,1,2,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=534987&relaySvrId=-2113011197&gameseq=1593066301&pvptype=5,5,3,0,0,0,721,1,1,至尊星耀IV,3,暴走局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593066301&relaysvrentity=-2113011197&gamesvrentity=534987&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=534987&relaySvrId=-2113011197&gameSeq=1593066301&pvpType=5&acntCamp=1&battleType=5,http://camp.qq.com/meta-data/evaluate/gold_mage_1.png,http://shp.qpic.cn/tgos/8667/94d16d5e959361827576db171a94cf26/0
1593066187,1,2020/6/25 14:04,10,3,8,1,0,0,112,1,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=534916&relaySvrId=-284229117&gameseq=1593064889&pvptype=5,5,0,0,0,1,1125,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593064889&relaysvrentity=-284229117&gamesvrentity=534916&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=534916&relaySvrId=-284229117&gameSeq=1593064889&pvpType=5&acntCamp=1&battleType=12,,http://shp.qpic.cn/tgos/9359/35a176e7df643f93380bff40a4d0dd1f/0
1593064569,2,2020/6/25 13:38,5,9,6,2,0,0,106,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=534090&relaySvrId=-1022557693&gameseq=1593063351&pvptype=5,5,0,0,0,0,1033,0,1,至尊星耀IV,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593063351&relaysvrentity=-1022557693&gamesvrentity=534090&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=534090&relaySvrId=-1022557693&gameSeq=1593063351&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/7229/35c95856f5d5b11906f4f060c8e0e6b8/0
1593060870,2,2020/6/25 12:42,1,1,12,1,0,0,114,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=50379&relaySvrId=-1223752957&gameseq=1593059964&pvptype=5,5,6,0,0,0,734,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593059964&relaysvrentity=-1223752957&gamesvrentity=50379&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=50379&relaySvrId=-1223752957&gameSeq=1593059964&pvpType=5&acntCamp=2&battleType=13,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593056322,2,2020/6/25 11:19,5,3,6,2,0,0,107,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=533979&relaySvrId=-1525808637&gameseq=1593054969&pvptype=5,5,0,0,0,0,1167,0,0,至尊星耀IV,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593054969&relaysvrentity=-1525808637&gamesvrentity=533979&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=533979&relaySvrId=-1525808637&gameSeq=1593054969&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/243/14ac3c259ac858dde097b68e8f64ea44/0
